# source_api_id	status	crystal_refs	notes
src/normalizers/byte_level.rs::method::ByteLevel.new	missing	-	baseline
src/normalizers/byte_level.rs::struct::ByteLevel	missing	-	baseline
src/normalizers/mod.rs::enum::EnumType	missing	-	baseline
src/normalizers/mod.rs::enum::NormalizerHelper	missing	-	baseline
src/normalizers/mod.rs::enum::NormalizerUntagged	missing	-	baseline
src/normalizers/mod.rs::enum::NormalizerWrapper	missing	-	baseline
src/normalizers/mod.rs::struct::Tagged	missing	-	baseline
src/normalizers/prepend.rs::func::new	missing	-	baseline
src/normalizers/prepend.rs::method::Prepend.new	missing	-	baseline
src/normalizers/prepend.rs::struct::Prepend	missing	-	baseline
src/normalizers/replace.rs::enum::ReplacePattern	missing	-	baseline
src/normalizers/replace.rs::struct::Replace	missing	-	baseline
src/normalizers/strip.rs::func::new	missing	-	baseline
src/normalizers/strip.rs::method::Strip.new	missing	-	baseline
src/normalizers/strip.rs::struct::Strip	missing	-	baseline
src/normalizers/strip.rs::struct::StripAccents	missing	-	baseline
src/normalizers/unicode.rs::struct::NFC	missing	-	baseline
src/normalizers/unicode.rs::struct::NFD	missing	-	baseline
src/normalizers/unicode.rs::struct::NFKC	missing	-	baseline
src/normalizers/unicode.rs::struct::NFKD	missing	-	baseline
src/normalizers/unicode.rs::struct::Nmt	missing	-	baseline
src/normalizers/utils.rs::func::new	missing	-	baseline
src/normalizers/utils.rs::method::Sequence.new	missing	-	baseline
src/normalizers/utils.rs::struct::Lowercase	missing	-	baseline
src/normalizers/utils.rs::struct::Sequence	missing	-	baseline
src/pre_tokenizers/bert.rs::struct::BertPreTokenizer	missing	-	baseline
src/pre_tokenizers/byte_level.rs::func::add_prefix_space	missing	-	baseline
src/pre_tokenizers/byte_level.rs::func::alphabet	missing	-	baseline
src/pre_tokenizers/byte_level.rs::func::new	missing	-	baseline
src/pre_tokenizers/byte_level.rs::func::process_offsets	missing	-	baseline
src/pre_tokenizers/byte_level.rs::func::trim_offsets	missing	-	baseline
src/pre_tokenizers/byte_level.rs::func::use_regex	missing	-	baseline
src/pre_tokenizers/byte_level.rs::method::ByteLevel.new	missing	-	baseline
src/pre_tokenizers/byte_level.rs::struct::ByteLevel	missing	-	baseline
src/pre_tokenizers/delimiter.rs::func::new	missing	-	baseline
src/pre_tokenizers/delimiter.rs::method::CharDelimiterSplit.new	missing	-	baseline
src/pre_tokenizers/delimiter.rs::struct::CharDelimiterSplit	missing	-	baseline
src/pre_tokenizers/digits.rs::func::new	missing	-	baseline
src/pre_tokenizers/digits.rs::method::Digits.new	missing	-	baseline
src/pre_tokenizers/digits.rs::struct::Digits	missing	-	baseline
src/pre_tokenizers/fixed_length.rs::func::new	missing	-	baseline
src/pre_tokenizers/fixed_length.rs::method::FixedLength.new	missing	-	baseline
src/pre_tokenizers/fixed_length.rs::struct::FixedLength	missing	-	baseline
src/pre_tokenizers/metaspace.rs::enum::PrependScheme	missing	-	baseline
src/pre_tokenizers/metaspace.rs::func::get_prepend_scheme	missing	-	baseline
src/pre_tokenizers/metaspace.rs::func::get_replacement	missing	-	baseline
src/pre_tokenizers/metaspace.rs::func::get_split	missing	-	baseline
src/pre_tokenizers/metaspace.rs::func::new	missing	-	baseline
src/pre_tokenizers/metaspace.rs::func::set_prepend_scheme	missing	-	baseline
src/pre_tokenizers/metaspace.rs::func::set_replacement	missing	-	baseline
src/pre_tokenizers/metaspace.rs::func::set_split	missing	-	baseline
src/pre_tokenizers/metaspace.rs::method::Metaspace.new	missing	-	baseline
src/pre_tokenizers/metaspace.rs::struct::Metaspace	missing	-	baseline
src/pre_tokenizers/metaspace.rs::struct::MetaspaceHelper	missing	-	baseline
src/pre_tokenizers/mod.rs::enum::EnumType	missing	-	baseline
src/pre_tokenizers/mod.rs::enum::PreTokenizerHelper	missing	-	baseline
src/pre_tokenizers/mod.rs::enum::PreTokenizerUntagged	missing	-	baseline
src/pre_tokenizers/mod.rs::enum::PreTokenizerWrapper	missing	-	baseline
src/pre_tokenizers/mod.rs::struct::Tagged	missing	-	baseline
src/pre_tokenizers/punctuation.rs::func::new	missing	-	baseline
src/pre_tokenizers/punctuation.rs::method::Punctuation.new	missing	-	baseline
src/pre_tokenizers/punctuation.rs::struct::Punctuation	missing	-	baseline
src/pre_tokenizers/sequence.rs::func::new	missing	-	baseline
src/pre_tokenizers/sequence.rs::method::Sequence.new	missing	-	baseline
src/pre_tokenizers/sequence.rs::struct::Sequence	missing	-	baseline
src/pre_tokenizers/split.rs::enum::SplitPattern	missing	-	baseline
src/pre_tokenizers/split.rs::struct::Split	missing	-	baseline
src/pre_tokenizers/split.rs::struct::SplitHelper	missing	-	baseline
src/pre_tokenizers/unicode_scripts/pre_tokenizer.rs::func::new	missing	-	baseline
src/pre_tokenizers/unicode_scripts/pre_tokenizer.rs::method::UnicodeScripts.new	missing	-	baseline
src/pre_tokenizers/unicode_scripts/pre_tokenizer.rs::struct::UnicodeScripts	missing	-	baseline
